ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AREA_RECREATIVA_ID,FECHA
457,5,5,EXCELENTE,17069,2021-04-12T00:00:00
458,4,3,MUY BUENO,17019,2022-04-01T00:00:00
459,5,5,EXCELENTE,17504,2022-07-27T00:00:00
460,1,1,DEFICIENTE,17341,2021-03-01T00:00:00
461,5,5,EXCELENTE,16911,2022-06-21T00:00:00
462,1,1,DEFICIENTE,16788,2023-10-29T00:00:00
463,2,1,REGULAR,5237137,2023-04-08T00:00:00
464,1,1,DEFICIENTE,17651,2022-11-27T00:00:00
465,2,1,REGULAR,17625,2021-07-24T00:00:00
466,2,2,ACEPTABLE,17517,2023-02-24T00:00:00
467,3,2,ACEPTABLE,52204,2021-05-13T00:00:00
468,4,5,EXCELENTE,3991019,2023-04-27T00:00:00
469,4,3,MUY BUENO,18037,2021-12-28T00:00:00
470,3,3,MUY BUENO,18446,2023-04-01T00:00:00
471,1,1,DEFICIENTE,8776080,2023-06-18T00:00:00
472,2,1,REGULAR,52175,2023-06-05T00:00:00
473,1,1,DEFICIENTE,17690,2022-06-14T00:00:00
474,5,5,EXCELENTE,17938,2023-04-24T00:00:00
475,5,5,EXCELENTE,7356654,2021-12-12T00:00:00
476,4,4,EXCELENTE,16693,2022-08-24T00:00:00
477,1,1,DEFICIENTE,7928031,2022-12-04T00:00:00
478,5,5,EXCELENTE,18558,2023-10-26T00:00:00
479,5,4,EXCELENTE,17659,2023-10-05T00:00:00
480,3,3,MUY BUENO,16886,2023-11-08T00:00:00
481,4,4,EXCELENTE,7928425,2022-03-19T00:00:00
482,4,4,EXCELENTE,17931,2021-01-25T00:00:00
483,5,5,EXCELENTE,18431,2022-12-25T00:00:00
484,2,1,REGULAR,17249,2022-07-26T00:00:00
485,3,4,MUY BUENO,18063,2022-11-14T00:00:00
486,3,2,ACEPTABLE,18408,2022-05-07T00:00:00
487,2,3,ACEPTABLE,16759,2023-01-08T00:00:00
488,5,5,EXCELENTE,7403983,2022-01-31T00:00:00
489,1,2,REGULAR,17015,2022-12-03T00:00:00
490,5,5,EXCELENTE,17513,2023-03-04T00:00:00
491,2,3,ACEPTABLE,17904,2022-05-05T00:00:00
492,5,4,EXCELENTE,7764194,2022-06-19T00:00:00
493,2,3,ACEPTABLE,6819618,2021-07-11T00:00:00
494,1,2,REGULAR,18273,2022-02-27T00:00:00
495,4,5,EXCELENTE,16960,2022-12-09T00:00:00
496,5,4,EXCELENTE,17252,2023-07-26T00:00:00
497,1,1,DEFICIENTE,4794560,2021-01-18T00:00:00
498,5,5,EXCELENTE,17501,2023-07-21T00:00:00
499,3,4,MUY BUENO,18457,2021-07-19T00:00:00
500,1,1,DEFICIENTE,18167,2021-10-18T00:00:00
501,4,5,EXCELENTE,17054,2023-09-07T00:00:00
502,4,5,EXCELENTE,6905562,2021-06-19T00:00:00
503,3,2,ACEPTABLE,18389,2022-09-24T00:00:00
504,3,2,ACEPTABLE,16942,2021-06-07T00:00:00
505,3,3,MUY BUENO,18344,2022-07-06T00:00:00
506,4,3,MUY BUENO,18022,2021-08-27T00:00:00
507,1,1,DEFICIENTE,18591,2022-06-30T00:00:00
508,2,3,ACEPTABLE,7902706,2021-07-21T00:00:00
509,5,5,EXCELENTE,17421,2021-07-25T00:00:00
510,1,1,DEFICIENTE,17537,2022-04-24T00:00:00
511,3,3,MUY BUENO,17029,2023-01-05T00:00:00
512,5,5,EXCELENTE,8907324,2021-06-03T00:00:00
513,5,4,EXCELENTE,52054,2021-05-22T00:00:00
514,3,4,MUY BUENO,18615,2021-05-07T00:00:00
515,4,5,EXCELENTE,7862341,2022-05-25T00:00:00
516,5,4,EXCELENTE,17889,2022-05-12T00:00:00
517,1,1,DEFICIENTE,3573005,2023-02-09T00:00:00
518,4,3,MUY BUENO,18269,2023-06-12T00:00:00
519,5,5,EXCELENTE,4988362,2022-10-01T00:00:00
520,5,4,EXCELENTE,52131,2023-08-02T00:00:00
521,1,2,REGULAR,17814,2023-02-19T00:00:00
522,3,3,MUY BUENO,17390,2022-05-09T00:00:00
523,1,1,DEFICIENTE,17684,2022-03-26T00:00:00
524,5,5,EXCELENTE,5237119,2021-05-31T00:00:00
525,4,5,EXCELENTE,17366,2023-02-06T00:00:00
526,3,3,MUY BUENO,4731210,2023-08-16T00:00:00
527,2,3,ACEPTABLE,17081,2021-07-27T00:00:00
528,1,1,DEFICIENTE,17153,2023-06-13T00:00:00
529,4,5,EXCELENTE,8799532,2023-05-30T00:00:00
530,2,2,ACEPTABLE,17336,2022-04-14T00:00:00
531,1,1,DEFICIENTE,17942,2023-05-16T00:00:00
532,3,4,MUY BUENO,17487,2022-02-24T00:00:00
533,5,5,EXCELENTE,17750,2022-03-28T00:00:00
534,4,4,EXCELENTE,5220259,2021-10-23T00:00:00
535,2,1,REGULAR,17890,2022-11-23T00:00:00
536,5,4,EXCELENTE,16939,2022-09-01T00:00:00
537,5,5,EXCELENTE,18545,2022-12-02T00:00:00
538,2,3,ACEPTABLE,17415,2022-11-30T00:00:00
539,1,1,DEFICIENTE,3573773,2022-07-27T00:00:00
540,4,3,MUY BUENO,17755,2023-11-17T00:00:00
541,5,4,EXCELENTE,17281,2023-02-24T00:00:00
542,3,4,MUY BUENO,16859,2021-06-02T00:00:00
543,4,4,EXCELENTE,18203,2023-05-10T00:00:00
544,2,3,ACEPTABLE,17094,2022-05-27T00:00:00
545,2,1,REGULAR,52131,2021-11-24T00:00:00
546,1,1,DEFICIENTE,16868,2023-07-18T00:00:00
547,5,5,EXCELENTE,7403983,2023-06-17T00:00:00
548,1,1,DEFICIENTE,16827,2023-12-07T00:00:00
549,2,2,ACEPTABLE,18048,2022-10-02T00:00:00
550,1,2,REGULAR,17799,2023-07-27T00:00:00
551,3,2,ACEPTABLE,9261936,2022-02-14T00:00:00
552,5,4,EXCELENTE,17074,2022-03-04T00:00:00
553,5,4,EXCELENTE,16701,2021-08-01T00:00:00
554,3,3,MUY BUENO,5653737,2021-01-24T00:00:00
555,4,4,EXCELENTE,16946,2022-12-28T00:00:00
556,2,3,ACEPTABLE,5246189,2021-07-26T00:00:00
557,1,1,DEFICIENTE,16943,2021-10-30T00:00:00
558,1,2,REGULAR,18559,2022-07-02T00:00:00
559,2,3,ACEPTABLE,9263613,2021-07-26T00:00:00
560,5,4,EXCELENTE,17334,2021-01-27T00:00:00
561,1,2,REGULAR,18147,2022-12-15T00:00:00
562,4,5,EXCELENTE,16854,2022-07-13T00:00:00
563,1,1,DEFICIENTE,17949,2022-03-22T00:00:00
564,4,4,EXCELENTE,16726,2022-06-07T00:00:00
565,3,2,ACEPTABLE,17996,2022-10-12T00:00:00
566,5,5,EXCELENTE,18502,2023-11-21T00:00:00
567,2,2,ACEPTABLE,17676,2022-12-25T00:00:00
568,3,3,MUY BUENO,17045,2021-02-28T00:00:00
569,4,3,MUY BUENO,17706,2022-11-27T00:00:00
570,5,4,EXCELENTE,52060,2023-02-03T00:00:00
571,1,2,REGULAR,18307,2022-02-10T00:00:00
572,1,2,REGULAR,18437,2021-11-11T00:00:00
573,2,2,ACEPTABLE,5246180,2021-07-05T00:00:00
574,3,3,MUY BUENO,5237133,2023-04-13T00:00:00
575,1,1,DEFICIENTE,18505,2021-07-28T00:00:00
576,3,2,ACEPTABLE,3568708,2022-10-05T00:00:00
577,5,5,EXCELENTE,17081,2021-12-21T00:00:00
578,2,2,ACEPTABLE,5219929,2022-01-20T00:00:00
579,2,2,ACEPTABLE,17839,2022-06-01T00:00:00
580,4,5,EXCELENTE,18437,2022-08-17T00:00:00
581,2,3,ACEPTABLE,16744,2022-08-08T00:00:00
582,3,2,ACEPTABLE,4792806,2023-01-09T00:00:00
583,2,3,ACEPTABLE,18627,2022-10-25T00:00:00
584,4,3,MUY BUENO,18039,2023-10-11T00:00:00
585,5,5,EXCELENTE,17133,2021-11-04T00:00:00
586,4,4,EXCELENTE,4749889,2021-06-21T00:00:00
587,2,1,REGULAR,17133,2022-08-24T00:00:00
588,4,3,MUY BUENO,18166,2022-09-23T00:00:00
589,3,2,ACEPTABLE,7603212,2023-01-03T00:00:00
590,2,2,ACEPTABLE,16886,2023-01-30T00:00:00
591,3,3,MUY BUENO,18036,2021-07-17T00:00:00
592,5,4,EXCELENTE,17172,2023-04-05T00:00:00
593,4,4,EXCELENTE,5211393,2021-07-28T00:00:00
594,5,5,EXCELENTE,18440,2021-10-30T00:00:00
595,3,3,MUY BUENO,18203,2022-12-29T00:00:00
596,3,3,MUY BUENO,17606,2022-11-21T00:00:00
597,5,5,EXCELENTE,17801,2023-01-02T00:00:00
598,2,2,ACEPTABLE,17164,2021-10-25T00:00:00
599,3,4,MUY BUENO,8785833,2021-10-18T00:00:00
600,4,4,EXCELENTE,18256,2021-09-21T00:00:00
601,2,2,ACEPTABLE,4730844,2023-05-26T00:00:00
602,4,3,MUY BUENO,17339,2023-03-05T00:00:00
603,1,1,DEFICIENTE,5237118,2022-10-30T00:00:00
604,3,2,ACEPTABLE,18532,2022-01-11T00:00:00
605,3,4,MUY BUENO,16757,2022-04-24T00:00:00
606,3,2,ACEPTABLE,5237126,2023-04-19T00:00:00
607,1,1,DEFICIENTE,5173859,2022-04-02T00:00:00
608,5,5,EXCELENTE,18348,2023-07-19T00:00:00
609,2,1,REGULAR,18254,2021-09-18T00:00:00
610,1,2,REGULAR,7840614,2021-07-27T00:00:00
611,3,3,MUY BUENO,17843,2023-09-14T00:00:00
612,3,3,MUY BUENO,5654018,2022-04-19T00:00:00
613,5,4,EXCELENTE,18151,2021-03-10T00:00:00
614,4,3,MUY BUENO,18020,2022-05-29T00:00:00
615,1,2,REGULAR,5237116,2022-01-19T00:00:00
616,1,2,REGULAR,18318,2022-01-19T00:00:00
617,3,2,ACEPTABLE,52229,2022-09-10T00:00:00
618,3,4,MUY BUENO,16882,2022-02-04T00:00:00
619,5,5,EXCELENTE,8776034,2022-04-25T00:00:00
620,1,2,REGULAR,7247845,2021-12-06T00:00:00
621,2,2,ACEPTABLE,18328,2021-01-22T00:00:00
622,3,4,MUY BUENO,18484,2022-03-21T00:00:00
623,4,4,EXCELENTE,3569222,2021-10-11T00:00:00
624,5,5,EXCELENTE,52194,2023-11-07T00:00:00
625,1,2,REGULAR,18135,2021-03-24T00:00:00
626,1,1,DEFICIENTE,16912,2023-03-07T00:00:00
627,5,5,EXCELENTE,52179,2021-05-08T00:00:00
628,2,2,ACEPTABLE,3962563,2022-03-18T00:00:00
629,5,5,EXCELENTE,18116,2021-03-31T00:00:00
630,4,3,MUY BUENO,5653909,2021-12-14T00:00:00
631,5,4,EXCELENTE,18488,2021-07-11T00:00:00
632,2,2,ACEPTABLE,7107694,2022-07-18T00:00:00
633,4,3,MUY BUENO,7927289,2021-06-17T00:00:00
634,5,4,EXCELENTE,17069,2022-09-30T00:00:00
635,4,5,EXCELENTE,18013,2023-03-04T00:00:00
636,3,4,MUY BUENO,18278,2023-10-07T00:00:00
637,1,1,DEFICIENTE,18275,2023-06-10T00:00:00
638,5,4,EXCELENTE,52210,2023-10-10T00:00:00
639,4,3,MUY BUENO,52218,2022-09-22T00:00:00
640,4,4,EXCELENTE,17956,2021-08-09T00:00:00
641,2,1,REGULAR,18263,2023-07-29T00:00:00
642,4,5,EXCELENTE,17304,2021-09-12T00:00:00
643,3,3,MUY BUENO,17174,2021-06-13T00:00:00
644,3,3,MUY BUENO,17578,2022-03-22T00:00:00
645,5,5,EXCELENTE,5240112,2022-05-26T00:00:00
646,3,2,ACEPTABLE,6880820,2022-05-27T00:00:00
647,3,3,MUY BUENO,5237128,2021-01-20T00:00:00
648,5,4,EXCELENTE,5240285,2021-07-18T00:00:00
649,3,2,ACEPTABLE,17660,2021-08-05T00:00:00
650,5,5,EXCELENTE,5213825,2023-06-15T00:00:00
651,5,5,EXCELENTE,16701,2023-02-16T00:00:00
652,1,1,DEFICIENTE,3740686,2021-06-02T00:00:00
653,3,2,ACEPTABLE,17297,2021-12-05T00:00:00
654,1,2,REGULAR,52193,2022-02-21T00:00:00
655,4,3,MUY BUENO,3573208,2022-10-24T00:00:00
656,4,4,EXCELENTE,7906811,2022-06-09T00:00:00
657,1,1,DEFICIENTE,3573773,2021-08-08T00:00:00
658,2,1,REGULAR,17140,2023-10-10T00:00:00
659,2,1,REGULAR,17066,2023-05-13T00:00:00
660,2,1,REGULAR,6907760,2021-05-16T00:00:00
661,5,4,EXCELENTE,7126494,2021-06-27T00:00:00
662,4,4,EXCELENTE,16753,2023-06-19T00:00:00
663,5,4,EXCELENTE,16974,2021-10-08T00:00:00
664,1,1,DEFICIENTE,17874,2023-01-18T00:00:00
665,5,5,EXCELENTE,17700,2021-11-16T00:00:00
666,3,2,ACEPTABLE,8799540,2021-02-05T00:00:00
667,3,2,ACEPTABLE,18618,2023-05-28T00:00:00
668,2,1,REGULAR,17870,2021-01-24T00:00:00
669,3,4,MUY BUENO,17744,2022-09-06T00:00:00
670,3,4,MUY BUENO,17199,2021-06-08T00:00:00
671,2,2,ACEPTABLE,16845,2021-07-08T00:00:00
672,5,5,EXCELENTE,18558,2023-06-09T00:00:00
673,3,2,ACEPTABLE,17700,2021-04-11T00:00:00
674,4,5,EXCELENTE,16820,2021-12-24T00:00:00
675,2,3,ACEPTABLE,3573208,2021-06-08T00:00:00
676,2,1,REGULAR,18636,2023-01-25T00:00:00
677,5,4,EXCELENTE,17346,2023-06-26T00:00:00
678,3,2,ACEPTABLE,17481,2022-05-01T00:00:00
679,2,1,REGULAR,3569235,2021-05-17T00:00:00
680,5,5,EXCELENTE,18480,2021-12-18T00:00:00
681,1,1,DEFICIENTE,16816,2021-10-28T00:00:00
682,4,3,MUY BUENO,18277,2021-12-18T00:00:00
683,3,4,MUY BUENO,18633,2021-04-02T00:00:00
684,3,2,ACEPTABLE,17732,2021-09-02T00:00:00
685,5,5,EXCELENTE,7933004,2023-09-26T00:00:00
686,5,5,EXCELENTE,8800261,2021-12-23T00:00:00
687,2,3,ACEPTABLE,18596,2021-06-18T00:00:00
688,2,3,ACEPTABLE,18369,2023-08-06T00:00:00
689,2,2,ACEPTABLE,18178,2023-10-24T00:00:00
690,4,5,EXCELENTE,6779455,2022-05-10T00:00:00
691,5,4,EXCELENTE,18404,2022-11-07T00:00:00
692,1,1,DEFICIENTE,52207,2023-01-23T00:00:00
693,4,4,EXCELENTE,17986,2022-02-22T00:00:00
694,3,4,MUY BUENO,6819613,2023-06-13T00:00:00
695,2,1,REGULAR,3740686,2022-09-15T00:00:00
696,2,3,ACEPTABLE,18067,2022-02-01T00:00:00
697,2,1,REGULAR,52160,2023-06-18T00:00:00
698,2,3,ACEPTABLE,5213832,2021-07-17T00:00:00
699,4,3,MUY BUENO,17650,2022-07-27T00:00:00
700,5,5,EXCELENTE,16957,2022-09-28T00:00:00
701,5,5,EXCELENTE,16843,2023-01-07T00:00:00
702,4,3,MUY BUENO,17160,2022-12-07T00:00:00
703,4,3,MUY BUENO,3963526,2021-08-19T00:00:00
704,5,4,EXCELENTE,17662,2023-09-29T00:00:00
705,3,4,MUY BUENO,5220679,2021-05-17T00:00:00
706,3,3,MUY BUENO,52040,2023-09-30T00:00:00
707,4,3,MUY BUENO,18458,2023-10-08T00:00:00
708,4,4,EXCELENTE,7838875,2022-06-30T00:00:00
709,3,3,MUY BUENO,16707,2022-09-30T00:00:00
710,4,4,EXCELENTE,16712,2022-07-30T00:00:00
711,4,5,EXCELENTE,52217,2023-11-06T00:00:00
712,5,5,EXCELENTE,17999,2023-02-07T00:00:00
713,1,2,REGULAR,4985933,2022-05-31T00:00:00
714,2,2,ACEPTABLE,5802688,2023-09-18T00:00:00
715,4,3,MUY BUENO,18238,2021-05-01T00:00:00
716,4,3,MUY BUENO,8914010,2022-07-01T00:00:00
717,3,2,ACEPTABLE,17147,2023-03-07T00:00:00
718,5,5,EXCELENTE,17037,2022-03-23T00:00:00
719,4,4,EXCELENTE,17755,2022-01-22T00:00:00
720,5,4,EXCELENTE,18376,2022-02-26T00:00:00
721,4,5,EXCELENTE,18188,2021-04-03T00:00:00
722,5,5,EXCELENTE,17023,2023-11-20T00:00:00
723,4,5,EXCELENTE,17142,2022-07-29T00:00:00
724,4,5,EXCELENTE,17610,2021-09-04T00:00:00
725,2,2,ACEPTABLE,18391,2023-01-09T00:00:00
726,3,4,MUY BUENO,17934,2022-08-28T00:00:00
727,5,5,EXCELENTE,52128,2022-01-12T00:00:00
728,3,3,MUY BUENO,17084,2023-10-05T00:00:00
729,2,1,REGULAR,17625,2022-05-25T00:00:00
730,2,2,ACEPTABLE,18113,2023-12-21T00:00:00
731,1,1,DEFICIENTE,17273,2022-09-10T00:00:00
732,4,3,MUY BUENO,17872,2022-11-02T00:00:00
733,5,5,EXCELENTE,17943,2023-01-25T00:00:00
734,2,3,ACEPTABLE,5241180,2021-02-05T00:00:00
735,5,4,EXCELENTE,17650,2023-10-01T00:00:00
736,4,3,MUY BUENO,18266,2022-10-11T00:00:00
737,2,1,REGULAR,5237114,2021-12-16T00:00:00
738,5,5,EXCELENTE,5068873,2023-04-03T00:00:00
739,1,1,DEFICIENTE,17927,2022-03-30T00:00:00
740,3,3,MUY BUENO,17274,2022-09-01T00:00:00
741,3,4,MUY BUENO,18497,2021-03-17T00:00:00
742,1,1,DEFICIENTE,52040,2021-09-10T00:00:00
743,1,1,DEFICIENTE,17364,2021-05-08T00:00:00
744,2,2,ACEPTABLE,3962084,2023-01-19T00:00:00
745,2,2,ACEPTABLE,16733,2021-12-24T00:00:00
746,1,1,DEFICIENTE,17956,2022-12-05T00:00:00
747,2,1,REGULAR,5211393,2023-01-29T00:00:00
748,5,4,EXCELENTE,18118,2021-06-18T00:00:00
749,4,5,EXCELENTE,17924,2021-09-17T00:00:00
750,3,4,MUY BUENO,3991019,2023-02-16T00:00:00
751,3,4,MUY BUENO,18488,2023-10-26T00:00:00
752,1,1,DEFICIENTE,17412,2021-09-14T00:00:00
753,1,1,DEFICIENTE,5174650,2023-06-04T00:00:00
754,1,2,REGULAR,16697,2021-07-11T00:00:00
755,2,2,ACEPTABLE,17167,2021-05-16T00:00:00
756,2,3,ACEPTABLE,17696,2022-01-24T00:00:00
757,4,3,MUY BUENO,16960,2021-04-21T00:00:00
758,1,2,REGULAR,18186,2023-11-12T00:00:00
759,2,1,REGULAR,17519,2021-07-01T00:00:00
760,5,5,EXCELENTE,18425,2022-06-01T00:00:00
761,5,4,EXCELENTE,52049,2022-09-06T00:00:00
762,1,2,REGULAR,16666,2023-11-21T00:00:00
763,4,3,MUY BUENO,17434,2023-05-17T00:00:00
764,1,1,DEFICIENTE,17800,2021-12-04T00:00:00
765,1,1,DEFICIENTE,16874,2021-02-25T00:00:00
766,2,3,ACEPTABLE,52164,2022-08-03T00:00:00
767,1,2,REGULAR,7125254,2022-11-22T00:00:00
768,2,1,REGULAR,52179,2023-01-12T00:00:00
769,4,4,EXCELENTE,18631,2021-11-10T00:00:00
770,3,4,MUY BUENO,18138,2021-09-11T00:00:00
771,3,4,MUY BUENO,452347,2021-08-02T00:00:00
772,4,4,EXCELENTE,17906,2023-07-05T00:00:00
773,2,2,ACEPTABLE,3991213,2021-09-05T00:00:00
774,2,3,ACEPTABLE,7021646,2021-11-27T00:00:00
775,3,4,MUY BUENO,8799601,2021-08-22T00:00:00
776,1,1,DEFICIENTE,6819614,2022-08-09T00:00:00
777,1,2,REGULAR,17324,2022-12-24T00:00:00
778,2,2,ACEPTABLE,17934,2023-10-14T00:00:00
779,3,4,MUY BUENO,17991,2022-06-13T00:00:00
780,3,2,ACEPTABLE,3739833,2021-06-19T00:00:00
781,1,1,DEFICIENTE,16985,2022-03-04T00:00:00
782,1,2,REGULAR,17886,2022-01-24T00:00:00
783,5,5,EXCELENTE,17464,2022-06-08T00:00:00
784,5,5,EXCELENTE,17375,2021-01-28T00:00:00
785,1,1,DEFICIENTE,5237108,2022-07-25T00:00:00
786,5,4,EXCELENTE,16699,2023-04-26T00:00:00
787,5,5,EXCELENTE,17135,2021-06-06T00:00:00
788,4,4,EXCELENTE,52221,2023-01-10T00:00:00
789,2,2,ACEPTABLE,18309,2021-09-08T00:00:00
790,4,3,MUY BUENO,8775149,2021-05-06T00:00:00
791,5,5,EXCELENTE,17405,2021-12-22T00:00:00
792,5,5,EXCELENTE,5209024,2021-01-02T00:00:00
793,5,4,EXCELENTE,7125612,2023-11-25T00:00:00
794,4,4,EXCELENTE,18109,2023-08-20T00:00:00
795,1,2,REGULAR,9237040,2023-04-25T00:00:00
796,2,3,ACEPTABLE,17897,2021-05-12T00:00:00
797,2,1,REGULAR,17739,2022-10-09T00:00:00
798,1,2,REGULAR,4940263,2022-05-12T00:00:00
799,2,2,ACEPTABLE,18394,2021-01-23T00:00:00
800,4,4,EXCELENTE,7943813,2023-04-28T00:00:00
801,4,4,EXCELENTE,17818,2023-10-12T00:00:00
802,2,3,ACEPTABLE,8799638,2021-05-09T00:00:00
803,5,5,EXCELENTE,16985,2022-10-20T00:00:00
804,3,2,ACEPTABLE,5071591,2021-06-28T00:00:00
805,4,4,EXCELENTE,17387,2021-09-23T00:00:00
806,1,1,DEFICIENTE,17118,2023-12-07T00:00:00
807,2,2,ACEPTABLE,17210,2021-09-10T00:00:00
808,5,5,EXCELENTE,6819616,2023-03-05T00:00:00
809,1,1,DEFICIENTE,52200,2022-02-20T00:00:00
810,5,4,EXCELENTE,18052,2021-11-16T00:00:00
811,1,1,DEFICIENTE,52129,2022-02-15T00:00:00
812,5,4,EXCELENTE,18089,2022-08-03T00:00:00
813,4,3,MUY BUENO,17863,2021-10-14T00:00:00
814,2,3,ACEPTABLE,17556,2022-01-30T00:00:00
815,4,4,EXCELENTE,17032,2023-09-04T00:00:00
816,5,5,EXCELENTE,18423,2021-05-19T00:00:00
817,3,3,MUY BUENO,52180,2022-10-30T00:00:00
818,2,3,ACEPTABLE,17126,2023-06-09T00:00:00
819,3,2,ACEPTABLE,7248182,2021-08-18T00:00:00
820,3,3,MUY BUENO,16685,2023-10-12T00:00:00
821,5,5,EXCELENTE,18005,2023-01-10T00:00:00
822,5,4,EXCELENTE,17036,2022-07-28T00:00:00
823,3,4,MUY BUENO,18182,2021-07-06T00:00:00
824,2,1,REGULAR,18153,2023-05-17T00:00:00
825,1,1,DEFICIENTE,4794560,2021-03-03T00:00:00
826,4,3,MUY BUENO,3573058,2023-08-14T00:00:00
827,2,2,ACEPTABLE,18441,2023-10-29T00:00:00
828,3,4,MUY BUENO,3566346,2023-09-20T00:00:00
829,2,2,ACEPTABLE,7882665,2022-08-07T00:00:00
830,5,4,EXCELENTE,8799554,2021-07-04T00:00:00
831,5,4,EXCELENTE,16848,2022-09-20T00:00:00
832,3,2,ACEPTABLE,7595815,2023-06-15T00:00:00
833,4,4,EXCELENTE,17773,2021-08-02T00:00:00
834,1,1,DEFICIENTE,18207,2021-12-19T00:00:00
835,4,3,MUY BUENO,17026,2022-05-15T00:00:00
836,3,4,MUY BUENO,7882656,2023-03-19T00:00:00
837,1,1,DEFICIENTE,52182,2023-10-31T00:00:00
838,1,1,DEFICIENTE,17064,2021-04-24T00:00:00
839,2,2,ACEPTABLE,17822,2021-08-17T00:00:00
840,2,1,REGULAR,18283,2022-01-21T00:00:00
841,5,5,EXCELENTE,18275,2021-04-11T00:00:00
842,1,2,REGULAR,18277,2023-12-20T00:00:00
843,4,5,EXCELENTE,18567,2022-12-24T00:00:00
844,1,1,DEFICIENTE,17171,2022-05-05T00:00:00
845,2,2,ACEPTABLE,17214,2022-07-18T00:00:00
846,5,5,EXCELENTE,18138,2021-05-14T00:00:00
847,1,2,REGULAR,17874,2022-04-11T00:00:00
848,2,3,ACEPTABLE,18017,2023-05-15T00:00:00
849,3,3,MUY BUENO,7887312,2021-04-28T00:00:00
850,4,3,MUY BUENO,18080,2021-04-10T00:00:00
851,4,5,EXCELENTE,18233,2022-02-08T00:00:00
852,5,5,EXCELENTE,18341,2022-06-26T00:00:00
853,3,2,ACEPTABLE,17698,2021-07-22T00:00:00
854,2,2,ACEPTABLE,17165,2022-08-06T00:00:00
855,4,4,EXCELENTE,17695,2023-08-27T00:00:00
856,4,3,MUY BUENO,18280,2023-10-27T00:00:00
857,5,4,EXCELENTE,16897,2021-08-24T00:00:00
858,1,1,DEFICIENTE,18622,2023-09-09T00:00:00
859,3,4,MUY BUENO,18183,2022-07-26T00:00:00
860,5,4,EXCELENTE,17385,2022-05-05T00:00:00
861,2,1,REGULAR,16924,2023-01-11T00:00:00
862,1,1,DEFICIENTE,18600,2022-06-13T00:00:00
863,2,2,ACEPTABLE,17295,2021-03-31T00:00:00
864,5,5,EXCELENTE,18518,2022-03-19T00:00:00
865,3,3,MUY BUENO,5241182,2022-02-27T00:00:00
866,4,5,EXCELENTE,17898,2022-06-20T00:00:00
867,5,5,EXCELENTE,17031,2021-11-21T00:00:00
868,3,3,MUY BUENO,17991,2022-03-31T00:00:00
869,1,1,DEFICIENTE,17639,2023-11-29T00:00:00
870,2,2,ACEPTABLE,17317,2022-03-25T00:00:00
871,4,4,EXCELENTE,8914013,2021-08-20T00:00:00
872,2,2,ACEPTABLE,16856,2023-07-25T00:00:00
873,2,3,ACEPTABLE,5207246,2022-11-26T00:00:00
874,2,2,ACEPTABLE,3573917,2023-01-22T00:00:00
875,2,2,ACEPTABLE,16713,2021-07-23T00:00:00
876,5,5,EXCELENTE,7838758,2022-08-26T00:00:00
877,2,2,ACEPTABLE,17724,2021-06-11T00:00:00
878,4,3,MUY BUENO,8799531,2023-04-04T00:00:00
879,4,3,MUY BUENO,18578,2022-11-04T00:00:00
880,3,4,MUY BUENO,451353,2022-06-12T00:00:00
881,2,3,ACEPTABLE,7021749,2023-05-26T00:00:00
882,5,4,EXCELENTE,5653881,2022-12-09T00:00:00
883,1,1,DEFICIENTE,16911,2021-12-20T00:00:00
884,5,5,EXCELENTE,18043,2022-06-30T00:00:00
885,5,5,EXCELENTE,17022,2022-06-13T00:00:00
886,4,4,EXCELENTE,52121,2021-10-20T00:00:00
887,4,3,MUY BUENO,18385,2022-04-06T00:00:00
888,2,1,REGULAR,4749890,2021-11-20T00:00:00
889,4,4,EXCELENTE,18637,2022-12-07T00:00:00
890,1,1,DEFICIENTE,52079,2021-12-27T00:00:00
891,5,4,EXCELENTE,18242,2021-05-08T00:00:00
892,4,3,MUY BUENO,17039,2022-01-08T00:00:00
893,3,3,MUY BUENO,52232,2023-12-22T00:00:00
894,5,5,EXCELENTE,16965,2022-07-05T00:00:00
895,2,1,REGULAR,17799,2023-11-09T00:00:00
896,3,3,MUY BUENO,8781256,2023-12-01T00:00:00
897,1,1,DEFICIENTE,17374,2022-06-04T00:00:00
898,4,4,EXCELENTE,5237135,2021-01-27T00:00:00
899,5,5,EXCELENTE,17346,2023-02-24T00:00:00
900,2,3,ACEPTABLE,5213831,2023-12-20T00:00:00
901,3,3,MUY BUENO,17411,2023-11-04T00:00:00
902,4,3,MUY BUENO,18511,2023-08-05T00:00:00
903,1,2,REGULAR,18565,2023-04-10T00:00:00
904,4,4,EXCELENTE,52190,2021-08-28T00:00:00
905,5,5,EXCELENTE,16792,2022-01-27T00:00:00
906,5,5,EXCELENTE,5241176,2023-10-08T00:00:00
907,5,5,EXCELENTE,5241172,2022-04-23T00:00:00
908,2,3,ACEPTABLE,7129038,2021-02-10T00:00:00
909,3,3,MUY BUENO,17337,2023-02-05T00:00:00
910,4,3,MUY BUENO,18015,2021-01-02T00:00:00
911,2,3,ACEPTABLE,7182466,2022-04-09T00:00:00
912,1,2,REGULAR,7129053,2023-08-02T00:00:00
913,1,1,DEFICIENTE,18431,2023-02-09T00:00:00
914,2,2,ACEPTABLE,18176,2021-01-06T00:00:00
