ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AREA_RECREATIVA_ID
431,2023-12-09T00:00:00,ROBO,CRITICA,18564
432,2022-09-08T00:00:00,VANDALISMO,BAJA,17050
433,2021-06-10T00:00:00,DANO ESTRUCTURAL,MEDIA,17564
434,2024-03-02T00:00:00,CAIDA,ALTA,17690
435,2024-04-19T00:00:00,CAIDA,ALTA,17470
436,2020-06-09T00:00:00,ACCIDENTE,CRITICA,17340
437,2021-06-15T00:00:00,ACCIDENTE,MEDIA,17272
438,2024-03-02T00:00:00,CAIDA,CRITICA,18417
439,2024-05-11T00:00:00,ACCIDENTE,ALTA,16711
440,2020-11-19T00:00:00,CAIDA,CRITICA,16832
441,2021-02-09T00:00:00,DANO ESTRUCTURAL,BAJA,17933
442,2020-09-13T00:00:00,VANDALISMO,ALTA,17014
443,2022-05-12T00:00:00,ROBO,BAJA,18043
444,2020-11-16T00:00:00,ACCIDENTE,ALTA,52197
445,2022-05-27T00:00:00,ROBO,BAJA,17678
446,2024-06-22T00:00:00,VANDALISMO,BAJA,6819621
447,2020-10-15T00:00:00,ACCIDENTE,MEDIA,5237123
448,2021-01-12T00:00:00,ROBO,ALTA,16677
449,2024-08-15T00:00:00,DANO ESTRUCTURAL,MEDIA,3960567
450,2022-09-22T00:00:00,DANO ESTRUCTURAL,MEDIA,17946
451,2022-01-22T00:00:00,ACCIDENTE,BAJA,17100
452,2022-08-25T00:00:00,ACCIDENTE,BAJA,3991194
453,2024-07-03T00:00:00,DANO ESTRUCTURAL,CRITICA,17113
454,2022-12-08T00:00:00,VANDALISMO,CRITICA,16870
455,2024-05-01T00:00:00,CAIDA,ALTA,18062
456,2024-03-13T00:00:00,DANO ESTRUCTURAL,MEDIA,451321
457,2020-12-26T00:00:00,CAIDA,MEDIA,4737941
458,2022-05-10T00:00:00,CAIDA,BAJA,18291
459,2022-02-16T00:00:00,CAIDA,BAJA,18009
460,2021-01-24T00:00:00,CAIDA,CRITICA,17421
461,2023-09-01T00:00:00,VANDALISMO,CRITICA,17258
462,2021-08-01T00:00:00,VANDALISMO,ALTA,17674
463,2022-10-15T00:00:00,DANO ESTRUCTURAL,MEDIA,5240286
464,2021-08-21T00:00:00,CAIDA,ALTA,18325
465,2022-07-12T00:00:00,DANO ESTRUCTURAL,ALTA,17193
466,2024-02-01T00:00:00,ROBO,BAJA,4987160
467,2023-05-13T00:00:00,VANDALISMO,BAJA,17589
468,2022-11-09T00:00:00,CAIDA,BAJA,17997
469,2021-02-27T00:00:00,CAIDA,MEDIA,18203
470,2023-05-31T00:00:00,DANO ESTRUCTURAL,CRITICA,17561
471,2020-12-25T00:00:00,CAIDA,BAJA,17949
472,2020-08-31T00:00:00,DANO ESTRUCTURAL,ALTA,8799553
473,2022-03-07T00:00:00,CAIDA,BAJA,16998
474,2023-09-10T00:00:00,ROBO,ALTA,18598
475,2020-07-29T00:00:00,DANO ESTRUCTURAL,CRITICA,17977
476,2022-03-30T00:00:00,CAIDA,BAJA,5166868
477,2020-02-25T00:00:00,CAIDA,BAJA,17141
478,2021-09-27T00:00:00,ROBO,ALTA,17688
479,2023-10-28T00:00:00,VANDALISMO,CRITICA,17491
480,2024-02-08T00:00:00,CAIDA,MEDIA,17007
481,2021-02-02T00:00:00,VANDALISMO,CRITICA,18557
482,2022-01-31T00:00:00,CAIDA,MEDIA,52123
483,2022-12-14T00:00:00,CAIDA,BAJA,8941726
484,2022-07-20T00:00:00,CAIDA,MEDIA,18527
485,2020-07-27T00:00:00,ROBO,MEDIA,17037
486,2020-07-04T00:00:00,ACCIDENTE,ALTA,18168
487,2020-06-30T00:00:00,ROBO,BAJA,4737820
488,2021-08-29T00:00:00,CAIDA,ALTA,5241176
489,2020-04-14T00:00:00,CAIDA,CRITICA,5653960
490,2022-09-16T00:00:00,DANO ESTRUCTURAL,CRITICA,16998
491,2024-09-21T00:00:00,ACCIDENTE,ALTA,18056
492,2024-04-28T00:00:00,DANO ESTRUCTURAL,BAJA,461343
493,2021-08-16T00:00:00,CAIDA,MEDIA,17444
494,2022-03-13T00:00:00,CAIDA,MEDIA,17218
495,2023-09-30T00:00:00,ROBO,CRITICA,7177654
496,2023-07-08T00:00:00,ACCIDENTE,ALTA,18631
497,2022-11-13T00:00:00,ACCIDENTE,CRITICA,17667
498,2021-02-18T00:00:00,CAIDA,MEDIA,16859
499,2020-04-10T00:00:00,DANO ESTRUCTURAL,BAJA,17257
500,2022-05-05T00:00:00,VANDALISMO,BAJA,18184
501,2020-04-09T00:00:00,DANO ESTRUCTURAL,MEDIA,5219935
502,2020-07-21T00:00:00,VANDALISMO,BAJA,5220259
503,2023-09-12T00:00:00,ACCIDENTE,CRITICA,5240310
504,2022-11-13T00:00:00,CAIDA,MEDIA,18305
505,2024-05-14T00:00:00,CAIDA,MEDIA,17099
506,2021-08-17T00:00:00,ROBO,CRITICA,16747
507,2020-06-04T00:00:00,DANO ESTRUCTURAL,BAJA,16731
508,2020-09-26T00:00:00,DANO ESTRUCTURAL,MEDIA,17916
509,2022-04-14T00:00:00,ROBO,MEDIA,3573055
510,2021-10-27T00:00:00,VANDALISMO,ALTA,17916
511,2020-10-10T00:00:00,ACCIDENTE,CRITICA,18051
512,2021-08-22T00:00:00,VANDALISMO,MEDIA,17991
513,2021-01-26T00:00:00,VANDALISMO,MEDIA,17501
514,2024-03-12T00:00:00,DANO ESTRUCTURAL,CRITICA,18133
515,2020-01-12T00:00:00,ROBO,MEDIA,17421
516,2021-02-10T00:00:00,ROBO,MEDIA,52048
517,2020-07-13T00:00:00,ROBO,BAJA,5218564
518,2024-02-26T00:00:00,CAIDA,MEDIA,17849
519,2023-09-22T00:00:00,ROBO,BAJA,18376
520,2023-04-07T00:00:00,DANO ESTRUCTURAL,ALTA,18141
521,2024-03-29T00:00:00,DANO ESTRUCTURAL,CRITICA,16727
522,2021-05-17T00:00:00,CAIDA,BAJA,17768
523,2019-11-11T00:00:00,ACCIDENTE,MEDIA,5653890
524,2024-06-14T00:00:00,ACCIDENTE,MEDIA,18217
525,2020-08-10T00:00:00,ROBO,MEDIA,5211393
526,2023-09-08T00:00:00,ROBO,MEDIA,52093
527,2022-08-06T00:00:00,DANO ESTRUCTURAL,BAJA,17361
528,2023-05-11T00:00:00,ACCIDENTE,CRITICA,16695
529,2021-12-15T00:00:00,VANDALISMO,ALTA,18451
530,2022-10-11T00:00:00,VANDALISMO,ALTA,3573058
531,2023-01-16T00:00:00,ROBO,MEDIA,5892353
532,2021-03-07T00:00:00,ROBO,MEDIA,5211511
533,2020-03-20T00:00:00,CAIDA,BAJA,18391
534,2020-02-25T00:00:00,VANDALISMO,MEDIA,3573330
535,2021-02-13T00:00:00,DANO ESTRUCTURAL,ALTA,17412
536,2024-11-03T00:00:00,DANO ESTRUCTURAL,BAJA,16741
537,2021-07-30T00:00:00,DANO ESTRUCTURAL,MEDIA,16723
538,2020-02-01T00:00:00,VANDALISMO,ALTA,17075
539,2022-11-04T00:00:00,DANO ESTRUCTURAL,MEDIA,17299
540,2024-07-17T00:00:00,CAIDA,BAJA,17993
541,2020-02-29T00:00:00,ROBO,BAJA,17044
542,2021-07-18T00:00:00,ROBO,MEDIA,18138
543,2020-02-13T00:00:00,DANO ESTRUCTURAL,CRITICA,18207
544,2023-05-25T00:00:00,ROBO,CRITICA,52179
545,2024-10-06T00:00:00,VANDALISMO,CRITICA,17334
546,2022-01-24T00:00:00,DANO ESTRUCTURAL,MEDIA,18294
547,2024-04-20T00:00:00,VANDALISMO,CRITICA,9397076
548,2021-08-12T00:00:00,ACCIDENTE,MEDIA,17607
549,2021-09-01T00:00:00,ACCIDENTE,CRITICA,18316
550,2021-03-27T00:00:00,CAIDA,MEDIA,17990
551,2020-08-09T00:00:00,ROBO,BAJA,17310
552,2020-02-04T00:00:00,ACCIDENTE,CRITICA,5219922
553,2023-11-17T00:00:00,VANDALISMO,ALTA,18582
554,2024-07-15T00:00:00,CAIDA,BAJA,18438
555,2020-09-08T00:00:00,CAIDA,MEDIA,5237125
556,2021-08-20T00:00:00,CAIDA,BAJA,16679
557,2022-01-29T00:00:00,ROBO,MEDIA,18133
558,2021-06-02T00:00:00,ACCIDENTE,ALTA,18072
559,2024-02-06T00:00:00,VANDALISMO,MEDIA,17075
560,2022-08-11T00:00:00,CAIDA,CRITICA,17057
561,2020-10-03T00:00:00,VANDALISMO,MEDIA,17548
562,2023-01-30T00:00:00,CAIDA,MEDIA,17254
563,2023-08-07T00:00:00,CAIDA,BAJA,18456
564,2020-08-16T00:00:00,DANO ESTRUCTURAL,ALTA,5241168
565,2022-10-10T00:00:00,ACCIDENTE,MEDIA,8914015
566,2023-09-13T00:00:00,VANDALISMO,BAJA,5213822
567,2023-02-15T00:00:00,ACCIDENTE,ALTA,17660
568,2022-02-12T00:00:00,VANDALISMO,CRITICA,16851
569,2023-10-01T00:00:00,ROBO,MEDIA,18411
570,2024-03-30T00:00:00,ROBO,CRITICA,18107
571,2021-12-29T00:00:00,DANO ESTRUCTURAL,CRITICA,52186
572,2021-04-14T00:00:00,DANO ESTRUCTURAL,MEDIA,6819625
573,2023-08-19T00:00:00,ROBO,CRITICA,17999
574,2023-08-14T00:00:00,ROBO,BAJA,16997
575,2022-01-03T00:00:00,ACCIDENTE,BAJA,5109124
576,2020-02-06T00:00:00,ROBO,BAJA,17611
577,2023-07-15T00:00:00,ACCIDENTE,MEDIA,17487
578,2024-06-15T00:00:00,VANDALISMO,MEDIA,17923
579,2022-08-24T00:00:00,VANDALISMO,MEDIA,18526
580,2020-01-14T00:00:00,CAIDA,MEDIA,17842
581,2021-07-12T00:00:00,CAIDA,MEDIA,3991213
582,2020-12-24T00:00:00,DANO ESTRUCTURAL,ALTA,18056
583,2022-07-20T00:00:00,DANO ESTRUCTURAL,BAJA,18209
584,2022-05-17T00:00:00,CAIDA,MEDIA,52044
585,2023-11-21T00:00:00,ACCIDENTE,MEDIA,52102
586,2024-05-14T00:00:00,DANO ESTRUCTURAL,CRITICA,17723
587,2024-10-13T00:00:00,VANDALISMO,CRITICA,18004
588,2020-12-08T00:00:00,CAIDA,BAJA,17348
589,2020-11-24T00:00:00,ROBO,BAJA,8799550
590,2020-03-03T00:00:00,ACCIDENTE,MEDIA,16674
591,2022-08-20T00:00:00,CAIDA,BAJA,3568300
592,2022-12-10T00:00:00,DANO ESTRUCTURAL,MEDIA,5213822
593,2022-10-13T00:00:00,VANDALISMO,BAJA,17800
594,2023-09-21T00:00:00,ROBO,ALTA,17272
595,2022-07-26T00:00:00,DANO ESTRUCTURAL,ALTA,52070
596,2022-09-02T00:00:00,CAIDA,ALTA,17805
597,2023-10-31T00:00:00,CAIDA,MEDIA,17354
598,2024-05-17T00:00:00,ACCIDENTE,BAJA,17965
599,2020-03-10T00:00:00,VANDALISMO,ALTA,7861611
600,2023-05-05T00:00:00,DANO ESTRUCTURAL,CRITICA,17376
601,2023-03-06T00:00:00,ROBO,BAJA,18424
602,2020-03-09T00:00:00,DANO ESTRUCTURAL,MEDIA,16945
603,2020-01-17T00:00:00,VANDALISMO,ALTA,52216
604,2023-06-07T00:00:00,ROBO,CRITICA,7902152
605,2020-11-13T00:00:00,ROBO,ALTA,4983958
606,2022-01-13T00:00:00,ACCIDENTE,ALTA,18386
607,2020-09-01T00:00:00,DANO ESTRUCTURAL,MEDIA,5654018
608,2024-01-25T00:00:00,CAIDA,MEDIA,18609
609,2020-12-29T00:00:00,VANDALISMO,BAJA,5240110
610,2023-04-09T00:00:00,VANDALISMO,BAJA,18091
611,2024-07-01T00:00:00,ACCIDENTE,ALTA,5237111
612,2020-03-21T00:00:00,ACCIDENTE,ALTA,5174681
613,2021-06-28T00:00:00,VANDALISMO,MEDIA,17400
614,2022-09-26T00:00:00,ACCIDENTE,ALTA,17016
615,2022-10-05T00:00:00,DANO ESTRUCTURAL,BAJA,18414
616,2024-08-10T00:00:00,ROBO,BAJA,17676
617,2023-11-13T00:00:00,ROBO,ALTA,16848
618,2020-09-13T00:00:00,ROBO,ALTA,16923
619,2021-04-30T00:00:00,ACCIDENTE,MEDIA,18332
620,2024-06-01T00:00:00,ACCIDENTE,ALTA,18057
621,2020-11-18T00:00:00,ACCIDENTE,CRITICA,5240282
622,2024-07-22T00:00:00,CAIDA,BAJA,17077
623,2020-06-10T00:00:00,CAIDA,CRITICA,18496
624,2022-09-06T00:00:00,ROBO,MEDIA,18597
625,2021-11-22T00:00:00,ROBO,CRITICA,6819613
626,2024-09-12T00:00:00,DANO ESTRUCTURAL,CRITICA,17339
627,2022-02-10T00:00:00,VANDALISMO,MEDIA,17767
628,2023-10-06T00:00:00,VANDALISMO,CRITICA,17461
629,2021-07-21T00:00:00,DANO ESTRUCTURAL,BAJA,17499
630,2023-07-07T00:00:00,ACCIDENTE,ALTA,18430
631,2021-01-16T00:00:00,ROBO,CRITICA,18026
632,2021-06-19T00:00:00,DANO ESTRUCTURAL,MEDIA,16778
633,2021-08-08T00:00:00,CAIDA,ALTA,17947
634,2024-09-27T00:00:00,ROBO,ALTA,5241186
635,2021-03-08T00:00:00,DANO ESTRUCTURAL,BAJA,6819614
636,2023-08-26T00:00:00,ROBO,MEDIA,17825
637,2022-03-04T00:00:00,CAIDA,MEDIA,17667
638,2020-09-06T00:00:00,VANDALISMO,MEDIA,18380
639,2022-02-20T00:00:00,ACCIDENTE,BAJA,18257
640,2023-02-20T00:00:00,CAIDA,MEDIA,52135
641,2022-09-14T00:00:00,CAIDA,ALTA,17091
642,2024-09-16T00:00:00,VANDALISMO,ALTA,17839
643,2022-10-07T00:00:00,DANO ESTRUCTURAL,MEDIA,4704499
644,2024-01-27T00:00:00,ROBO,CRITICA,52148
645,2024-12-05T00:00:00,CAIDA,CRITICA,17515
646,2021-10-23T00:00:00,ROBO,CRITICA,17826
647,2022-03-09T00:00:00,VANDALISMO,BAJA,18072
648,2024-04-27T00:00:00,CAIDA,MEDIA,17144
649,2024-03-15T00:00:00,VANDALISMO,BAJA,5653950
650,2022-06-08T00:00:00,ROBO,CRITICA,5201907
651,2021-06-12T00:00:00,VANDALISMO,BAJA,17277
652,2021-10-17T00:00:00,DANO ESTRUCTURAL,ALTA,5237131
653,2020-12-01T00:00:00,ROBO,MEDIA,18115
654,2024-05-07T00:00:00,VANDALISMO,ALTA,8914011
655,2023-05-28T00:00:00,ROBO,ALTA,18177
656,2023-07-22T00:00:00,ACCIDENTE,BAJA,17873
657,2022-10-02T00:00:00,CAIDA,ALTA,5158970
658,2020-04-29T00:00:00,DANO ESTRUCTURAL,BAJA,17511
659,2019-12-26T00:00:00,ACCIDENTE,CRITICA,52217
660,2020-11-06T00:00:00,VANDALISMO,MEDIA,18132
661,2022-01-19T00:00:00,VANDALISMO,MEDIA,9503906
662,2023-02-25T00:00:00,CAIDA,MEDIA,18006
663,2022-08-16T00:00:00,DANO ESTRUCTURAL,CRITICA,16718
664,2024-08-31T00:00:00,ROBO,BAJA,17536
665,2023-07-15T00:00:00,ACCIDENTE,CRITICA,17289
666,2024-02-29T00:00:00,ROBO,BAJA,7074605
667,2024-03-18T00:00:00,CAIDA,BAJA,16943
668,2024-03-04T00:00:00,CAIDA,BAJA,18187
669,2021-09-08T00:00:00,VANDALISMO,BAJA,8799942
670,2022-05-19T00:00:00,ROBO,MEDIA,16900
671,2022-12-25T00:00:00,ROBO,BAJA,16885
672,2024-02-17T00:00:00,ACCIDENTE,MEDIA,17801
673,2020-10-14T00:00:00,ACCIDENTE,MEDIA,17669
674,2023-07-12T00:00:00,DANO ESTRUCTURAL,BAJA,52180
675,2024-01-08T00:00:00,DANO ESTRUCTURAL,BAJA,52190
676,2022-08-14T00:00:00,ROBO,ALTA,18375
677,2024-10-03T00:00:00,ACCIDENTE,BAJA,16930
678,2021-04-03T00:00:00,VANDALISMO,ALTA,17445
679,2023-11-02T00:00:00,CAIDA,MEDIA,16815
680,2020-10-21T00:00:00,ROBO,BAJA,52152
681,2023-12-27T00:00:00,ROBO,MEDIA,16852
682,2024-06-25T00:00:00,VANDALISMO,ALTA,17751
683,2021-09-22T00:00:00,DANO ESTRUCTURAL,BAJA,18559
684,2023-05-30T00:00:00,CAIDA,CRITICA,52223
685,2020-08-18T00:00:00,ACCIDENTE,BAJA,5068873
686,2024-03-05T00:00:00,CAIDA,BAJA,18328
687,2023-02-25T00:00:00,ROBO,CRITICA,18447
688,2024-06-02T00:00:00,ACCIDENTE,ALTA,7908048
689,2022-09-11T00:00:00,ACCIDENTE,MEDIA,5237139
690,2019-11-14T00:00:00,ACCIDENTE,MEDIA,8799638
691,2024-06-14T00:00:00,CAIDA,MEDIA,16827
692,2020-05-02T00:00:00,VANDALISMO,MEDIA,7840405
693,2021-03-08T00:00:00,ACCIDENTE,BAJA,18012
694,2024-06-16T00:00:00,ACCIDENTE,BAJA,52138
695,2023-02-06T00:00:00,DANO ESTRUCTURAL,BAJA,18441
696,2019-12-01T00:00:00,ACCIDENTE,BAJA,3576117
697,2024-12-09T00:00:00,DANO ESTRUCTURAL,ALTA,17062
698,2021-05-06T00:00:00,ROBO,MEDIA,17365
699,2020-12-22T00:00:00,DANO ESTRUCTURAL,CRITICA,18295
700,2022-04-30T00:00:00,VANDALISMO,CRITICA,17106
701,2022-05-09T00:00:00,ROBO,MEDIA,17638
702,2024-04-18T00:00:00,CAIDA,CRITICA,52170
703,2021-05-16T00:00:00,CAIDA,ALTA,17015
704,2020-11-30T00:00:00,ACCIDENTE,CRITICA,18207
705,2019-09-11T00:00:00,CAIDA,ALTA,18582
706,2022-12-20T00:00:00,CAIDA,MEDIA,17435
707,2022-03-03T00:00:00,ACCIDENTE,CRITICA,17387
708,2021-04-22T00:00:00,CAIDA,BAJA,17907
709,2020-04-05T00:00:00,ACCIDENTE,CRITICA,18376
710,2021-08-22T00:00:00,DANO ESTRUCTURAL,ALTA,16930
711,2023-08-05T00:00:00,DANO ESTRUCTURAL,ALTA,52111
712,2024-08-15T00:00:00,DANO ESTRUCTURAL,ALTA,5241182
713,2023-09-07T00:00:00,ROBO,CRITICA,7059771
714,2020-12-28T00:00:00,ACCIDENTE,BAJA,18448
715,2023-12-10T00:00:00,CAIDA,CRITICA,17894
716,2020-01-08T00:00:00,VANDALISMO,ALTA,5653960
717,2022-09-23T00:00:00,ROBO,CRITICA,18318
718,2021-03-16T00:00:00,ACCIDENTE,BAJA,4792795
719,2023-04-07T00:00:00,ROBO,ALTA,17555
720,2023-12-22T00:00:00,VANDALISMO,BAJA,7127772
721,2024-08-08T00:00:00,VANDALISMO,MEDIA,18320
722,2022-01-01T00:00:00,ACCIDENTE,ALTA,18008
723,2020-04-25T00:00:00,ACCIDENTE,BAJA,3991019
724,2023-04-26T00:00:00,ACCIDENTE,ALTA,18263
725,2024-01-21T00:00:00,ACCIDENTE,ALTA,17964
726,2020-04-30T00:00:00,VANDALISMO,MEDIA,4792806
727,2024-01-09T00:00:00,DANO ESTRUCTURAL,BAJA,17659
728,2021-05-28T00:00:00,VANDALISMO,MEDIA,5241184
729,2021-07-24T00:00:00,ROBO,BAJA,17854
730,2022-10-12T00:00:00,ROBO,MEDIA,52189
731,2021-09-15T00:00:00,ACCIDENTE,ALTA,18191
732,2021-03-13T00:00:00,ACCIDENTE,CRITICA,7908048
733,2020-01-29T00:00:00,VANDALISMO,MEDIA,52106
734,2023-10-03T00:00:00,ROBO,ALTA,18477
735,2021-05-13T00:00:00,VANDALISMO,CRITICA,17697
736,2021-06-10T00:00:00,VANDALISMO,MEDIA,17293
737,2022-04-14T00:00:00,ROBO,ALTA,16749
738,2024-09-22T00:00:00,ACCIDENTE,BAJA,17498
739,2019-11-21T00:00:00,VANDALISMO,BAJA,17031
740,2023-04-10T00:00:00,DANO ESTRUCTURAL,BAJA,5654057
741,2023-03-13T00:00:00,DANO ESTRUCTURAL,MEDIA,17384
742,2023-06-09T00:00:00,ACCIDENTE,BAJA,16717
743,2022-09-04T00:00:00,ROBO,MEDIA,3568168
744,2020-01-08T00:00:00,ROBO,MEDIA,16741
745,2021-03-29T00:00:00,ACCIDENTE,BAJA,52208
746,2023-07-27T00:00:00,ROBO,MEDIA,17955
747,2023-12-19T00:00:00,ROBO,CRITICA,18399
748,2024-08-26T00:00:00,ROBO,ALTA,18168
749,2020-02-11T00:00:00,ROBO,MEDIA,18574
750,2022-06-06T00:00:00,DANO ESTRUCTURAL,CRITICA,7129038
751,2020-05-27T00:00:00,CAIDA,ALTA,16911
752,2021-08-20T00:00:00,CAIDA,ALTA,17781
753,2023-08-06T00:00:00,ROBO,MEDIA,18229
754,2022-01-31T00:00:00,ROBO,ALTA,6819617
755,2023-07-26T00:00:00,VANDALISMO,CRITICA,18245
756,2023-09-02T00:00:00,DANO ESTRUCTURAL,ALTA,18003
757,2023-03-12T00:00:00,ACCIDENTE,MEDIA,4749886
758,2019-10-31T00:00:00,VANDALISMO,ALTA,17484
759,2022-07-01T00:00:00,ROBO,BAJA,7126585
760,2021-10-14T00:00:00,CAIDA,MEDIA,4737855
761,2022-04-01T00:00:00,ROBO,BAJA,52106
762,2024-06-07T00:00:00,DANO ESTRUCTURAL,CRITICA,17800
763,2022-03-21T00:00:00,ROBO,BAJA,18133
764,2024-02-10T00:00:00,CAIDA,CRITICA,17429
765,2023-01-22T00:00:00,ROBO,MEDIA,17608
766,2020-11-16T00:00:00,CAIDA,ALTA,17918
767,2024-04-07T00:00:00,ROBO,ALTA,5240285
768,2022-11-30T00:00:00,DANO ESTRUCTURAL,BAJA,18570
769,2021-06-21T00:00:00,ROBO,ALTA,17278
770,2020-04-03T00:00:00,CAIDA,MEDIA,18172
771,2022-11-22T00:00:00,CAIDA,ALTA,17415
772,2020-05-07T00:00:00,CAIDA,BAJA,18627
773,2020-10-30T00:00:00,ROBO,CRITICA,18445
774,2021-02-15T00:00:00,ROBO,ALTA,17378
775,2022-12-20T00:00:00,ROBO,CRITICA,17983
776,2023-08-13T00:00:00,ACCIDENTE,MEDIA,5653881
777,2022-05-22T00:00:00,ROBO,MEDIA,3994618
778,2020-09-01T00:00:00,CAIDA,BAJA,52040
779,2021-09-10T00:00:00,CAIDA,MEDIA,6819623
780,2020-04-27T00:00:00,ACCIDENTE,ALTA,18012
781,2023-04-08T00:00:00,ROBO,MEDIA,17100
782,2024-01-18T00:00:00,VANDALISMO,ALTA,18622
783,2020-03-16T00:00:00,ROBO,CRITICA,4749899
784,2024-06-29T00:00:00,DANO ESTRUCTURAL,BAJA,17488
785,2021-07-16T00:00:00,ACCIDENTE,ALTA,3569421
786,2022-01-06T00:00:00,ROBO,ALTA,4749888
787,2021-02-23T00:00:00,ACCIDENTE,ALTA,18114
788,2022-01-31T00:00:00,CAIDA,BAJA,18283
789,2020-03-13T00:00:00,ROBO,CRITICA,17960
790,2024-09-03T00:00:00,ROBO,BAJA,17042
791,2022-04-01T00:00:00,ROBO,MEDIA,18627
792,2022-08-15T00:00:00,ROBO,CRITICA,17159
793,2023-12-25T00:00:00,DANO ESTRUCTURAL,CRITICA,18324
794,2022-04-14T00:00:00,CAIDA,MEDIA,17774
795,2020-03-18T00:00:00,ROBO,MEDIA,18439
796,2019-11-14T00:00:00,ROBO,BAJA,18248
797,2024-09-24T00:00:00,VANDALISMO,BAJA,52228
798,2021-05-29T00:00:00,DANO ESTRUCTURAL,MEDIA,4988302
799,2019-10-24T00:00:00,ACCIDENTE,MEDIA,7127772
800,2024-02-13T00:00:00,DANO ESTRUCTURAL,CRITICA,52124
801,2020-10-30T00:00:00,CAIDA,BAJA,52089
802,2022-12-12T00:00:00,CAIDA,MEDIA,18425
803,2023-01-30T00:00:00,ACCIDENTE,ALTA,16938
804,2023-12-28T00:00:00,DANO ESTRUCTURAL,BAJA,5653924
805,2021-08-19T00:00:00,CAIDA,CRITICA,17083
806,2022-08-06T00:00:00,DANO ESTRUCTURAL,MEDIA,52166
807,2021-06-29T00:00:00,CAIDA,BAJA,17931
808,2021-10-18T00:00:00,ACCIDENTE,CRITICA,17705
809,2022-09-26T00:00:00,DANO ESTRUCTURAL,ALTA,52107
810,2023-01-23T00:00:00,DANO ESTRUCTURAL,ALTA,16701
811,2022-07-11T00:00:00,ROBO,BAJA,17559
812,2020-11-29T00:00:00,VANDALISMO,CRITICA,17739
813,2023-06-04T00:00:00,CAIDA,MEDIA,5237114
814,2024-08-30T00:00:00,CAIDA,ALTA,5211511
815,2022-10-05T00:00:00,CAIDA,BAJA,16849
816,2021-05-17T00:00:00,ROBO,MEDIA,17710
817,2022-05-05T00:00:00,VANDALISMO,CRITICA,17884
818,2021-02-17T00:00:00,ROBO,BAJA,17769
819,2022-09-14T00:00:00,ROBO,MEDIA,17514
820,2024-07-06T00:00:00,ACCIDENTE,MEDIA,18524
821,2020-03-23T00:00:00,VANDALISMO,CRITICA,18597
822,2023-12-23T00:00:00,ACCIDENTE,BAJA,17811
823,2019-11-05T00:00:00,CAIDA,CRITICA,17374
824,2023-12-12T00:00:00,CAIDA,BAJA,18183
825,2020-04-20T00:00:00,CAIDA,BAJA,17577
826,2022-02-03T00:00:00,CAIDA,MEDIA,52154
827,2022-11-08T00:00:00,CAIDA,MEDIA,4749900
828,2020-04-07T00:00:00,DANO ESTRUCTURAL,CRITICA,17413
829,2023-01-17T00:00:00,DANO ESTRUCTURAL,BAJA,18222
830,2024-02-26T00:00:00,DANO ESTRUCTURAL,ALTA,52214
831,2023-07-13T00:00:00,ROBO,ALTA,7928019
832,2021-02-03T00:00:00,ROBO,MEDIA,17511
833,2023-10-31T00:00:00,ROBO,BAJA,18401
834,2023-12-16T00:00:00,ROBO,BAJA,18378
835,2020-01-16T00:00:00,CAIDA,BAJA,17093
836,2020-01-07T00:00:00,ACCIDENTE,MEDIA,3568173
837,2020-06-24T00:00:00,DANO ESTRUCTURAL,MEDIA,17388
838,2022-12-03T00:00:00,DANO ESTRUCTURAL,BAJA,17193
839,2020-02-20T00:00:00,ROBO,ALTA,52222
840,2020-07-25T00:00:00,VANDALISMO,CRITICA,16848
841,2023-07-13T00:00:00,CAIDA,CRITICA,17867
842,2024-04-22T00:00:00,VANDALISMO,ALTA,18184
843,2020-08-08T00:00:00,ROBO,ALTA,17146
844,2023-07-18T00:00:00,VANDALISMO,ALTA,17737
845,2022-02-22T00:00:00,ACCIDENTE,BAJA,17924
846,2023-01-24T00:00:00,ACCIDENTE,ALTA,9046352
847,2020-06-18T00:00:00,ACCIDENTE,MEDIA,18141
848,2021-02-16T00:00:00,VANDALISMO,ALTA,16778
849,2022-08-06T00:00:00,DANO ESTRUCTURAL,MEDIA,5246189
850,2021-11-12T00:00:00,VANDALISMO,MEDIA,18174
851,2020-04-17T00:00:00,DANO ESTRUCTURAL,BAJA,17604
852,2021-05-25T00:00:00,ACCIDENTE,BAJA,17787
853,2023-07-26T00:00:00,ROBO,ALTA,52101
854,2022-09-11T00:00:00,DANO ESTRUCTURAL,CRITICA,4792806
855,2020-11-25T00:00:00,DANO ESTRUCTURAL,BAJA,18019
856,2022-07-04T00:00:00,CAIDA,BAJA,17258
857,2023-03-26T00:00:00,ACCIDENTE,ALTA,16832
858,2023-02-05T00:00:00,CAIDA,BAJA,18263
859,2020-07-04T00:00:00,DANO ESTRUCTURAL,ALTA,3573055
860,2020-02-13T00:00:00,VANDALISMO,BAJA,18030
861,2020-07-31T00:00:00,ROBO,CRITICA,17376
862,2020-03-14T00:00:00,CAIDA,MEDIA,18177
863,2024-04-30T00:00:00,VANDALISMO,CRITICA,18315
864,2022-04-11T00:00:00,VANDALISMO,BAJA,16805
865,2022-08-22T00:00:00,CAIDA,BAJA,17675
866,2024-09-08T00:00:00,DANO ESTRUCTURAL,BAJA,17080
867,2022-11-12T00:00:00,VANDALISMO,ALTA,7840614
